reaction_id	min_flux	max_flux
Methanobrevibacter_smithii_TF_cpd00001_Methanobrevibacter_smithii_e0	-550.000000	711.119271
Methanobrevibacter_smithii_TF_cpd03247_Methanobrevibacter_smithii_e0	-1.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00033_Methanobrevibacter_smithii_e0	-463.196133	2.000000
Methanobrevibacter_smithii_TF_cpd01663_Methanobrevibacter_smithii_e0	-1.000000	1.000000
Methanobrevibacter_smithii_TF_cpd01318_Methanobrevibacter_smithii_e0	-1.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00526_Methanobrevibacter_smithii_e0	0.000000	2.000000
Methanobrevibacter_smithii_TF_cpd00009_Methanobrevibacter_smithii_e0	-36.200000	0.000000
Methanobrevibacter_smithii_TF_cpd00023_Methanobrevibacter_smithii_e0	-504.500000	0.000000
Methanobrevibacter_smithii_TF_cpd00027_Methanobrevibacter_smithii_e0	-2.000000	-0.000000
Methanobrevibacter_smithii_TF_cpd00028_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00030_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00034_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00039_Methanobrevibacter_smithii_e0	-0.749463	0.000000
Methanobrevibacter_smithii_TF_cpd00041_Methanobrevibacter_smithii_e0	-502.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00048_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00051_Methanobrevibacter_smithii_e0	-20.050000	0.000000
Methanobrevibacter_smithii_TF_cpd00053_Methanobrevibacter_smithii_e0	-500.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00064_Methanobrevibacter_smithii_e0	-414.773174	-0.000000
Methanobrevibacter_smithii_TF_cpd00073_Methanobrevibacter_smithii_e0	-0.000000	20.050000
Methanobrevibacter_smithii_TF_cpd00098_Methanobrevibacter_smithii_e0	-0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00105_Methanobrevibacter_smithii_e0	-349.718519	0.000000
Methanobrevibacter_smithii_TF_cpd00107_Methanobrevibacter_smithii_e0	-0.804487	0.000000
Methanobrevibacter_smithii_TF_cpd00108_Methanobrevibacter_smithii_e0	0.000000	0.000000
Methanobrevibacter_smithii_TF_cpd00119_Methanobrevibacter_smithii_e0	-0.189737	0.000000
Methanobrevibacter_smithii_TF_cpd00129_Methanobrevibacter_smithii_e0	-379.376582	31.100000
Methanobrevibacter_smithii_TF_cpd00149_Methanobrevibacter_smithii_e0	-0.007378	0.000000
