reaction_id	min_flux	max_flux
EX_cpd00540_medium	0.000000	0.000000
EX_cpd03424_medium	0.000000	0.000000
EX_cpd08305_medium	0.000000	0.000000
EX_cpd10516_medium	-0.007385	-0.000000
EX_cpd00067_medium	-56.100000	178.519048
EX_cpd00092_medium	0.000000	19.027859
EX_cpd00367_medium	0.000000	0.754157
EX_cpd00309_medium	0.000000	12.843916
EX_cpd00311_medium	0.000000	8.138002
EX_cpd00035_medium	-3.000000	36.200000
EX_cpd00971_medium	0.000000	0.000000
EX_cpd00060_medium	-1.000000	0.000000
EX_cpd00104_medium	0.000000	0.000000
EX_cpd00220_medium	-0.007991	4.781115
EX_cpd00084_medium	-0.100000	-0.000000
EX_cpd00069_medium	-0.258429	9.974780
EX_cpd00644_medium	-0.100000	0.000000
EX_cpd00246_medium	0.000000	8.963953
EX_cpd00182_medium	0.000000	8.462558
EX_cpd00013_medium	0.000000	39.200000
EX_cpd04098_medium	0.000000	0.000000
EX_cpd00063_medium	-0.007385	-0.000000
EX_cpd01012_medium	0.000000	0.000000
EX_cpd00158_medium	0.000000	0.000000
EX_cpd00058_medium	-0.007385	0.000000
EX_cpd00363_medium	-0.100000	63.803636
EX_cpd10515_medium	-0.100000	-0.000000
EX_cpd00047_medium	0.000000	176.060000
EX_cpd00082_medium	-1.000000	3.000000
EX_cpd00106_medium	0.000000	61.180620
EX_cpd00281_medium	0.000000	39.200000
EX_cpd00100_medium	0.000000	4.000000
EX_cpd00121_medium	0.000000	17.157672
EX_cpd00205_medium	-0.007385	0.000000
EX_cpd00208_medium	0.000000	0.000000
EX_cpd11574_medium	0.000000	0.000000
EX_cpd00075_medium	0.000000	0.000000
EX_cpd01132_medium	0.000000	0.000000
EX_cpd00396_medium	0.000000	0.000000
EX_cpd00065_medium	-0.100000	7.191468
EX_cpd01217_medium	0.000000	9.016374
EX_cpd00211_medium	0.000000	0.000000
EX_cpd00751_medium	0.000000	0.000000
EX_cpd00132_medium	0.000000	19.600000
EX_cpd00099_medium	-0.007385	0.000000
EX_cpd01015_medium	0.000000	0.000000
EX_cpd00277_medium	0.000000	8.607177
EX_cpd01107_medium	-0.100000	-0.000000
EX_cpd01741_medium	0.000000	7.923093
EX_cpd03847_medium	-0.013970	0.000000
EX_cpd15298_medium	0.000000	0.000000
EX_cpd00214_medium	0.000000	0.000000
EX_cpd15237_medium	0.000000	0.000000
EX_cpd01080_medium	-0.084269	-0.000000
EX_cpd15269_medium	0.000000	0.000000
EX_cpd01113_medium	0.000000	0.000000
EX_cpd03846_medium	-0.000000	0.000000
EX_cpd00531_medium	0.000000	0.000000
EX_cpd00254_medium	-0.007385	0.000000
EX_cpd00036_medium	0.000000	69.668300
EX_cpd04097_medium	0.000000	0.000000
EX_cpd00185_medium	0.000000	0.000000
EX_cpd00010_medium	0.000000	0.100000
EX_cpd00794_medium	0.000000	0.100000
EX_cpd00054_medium	-3.000000	5.000000
